date,window_idx,worker_id,crew_id,zone,task,hour,imu_energy,imu_entropy,radar_entropy,zone_match,material_ready,drawing_ready,congestion_index,travel_ratio,interference_flag,task_complexity,productivity_score_true,productivity_class_true,productivity_score_pred,productivity_class_pred
14/01/2026,7,W09,C3,Z1,Framing,13.25,0.7072,0.5574,0.5792,0,1,1,0.3316,0.0851,1,0.4,0.6194,2,0.7121,2
14/01/2026,8,W09,C3,Z1,Framing,14,0.7193,0.424,0.5318,1,1,1,0.2833,0.2151,0,0.4,0.8008,2,0.9034,2
14/01/2026,9,W09,C3,Z1,Framing,14.75,0.78,0.6317,0.5625,1,1,1,0.4211,0.2016,0,0.4,0.8146,2,0.8243,2
14/01/2026,10,W09,C3,Z1,Framing,15.5,0.6595,0.7564,0.4315,1,1,1,0.2774,0.1872,1,0.4,0.7306,2,0.7532,2
14/01/2026,11,W09,C3,Z1,Framing,16.25,0.631,0.7017,0.5287,1,1,0,0.4214,0.0728,0,0.4,0.7298,2,0.7881,2
14/01/2026,0,W10,C1,Z3,MEP Rough-In,8,0.5793,0.6982,0.5117,1,1,1,0.8511,0.2015,0,0.84,0.5155,1,0.565,1
14/01/2026,1,W10,C1,Z3,MEP Rough-In,8.75,0.5788,0.6795,0.5599,1,1,1,0.4957,0.1398,0,0.84,0.5894,1,0.6491,2
14/01/2026,2,W10,C1,Z3,MEP Rough-In,9.5,0.4573,0.3825,0.4035,0,0,1,0.4482,0.1289,0,0.84,0.3524,1,0.3567,1
14/01/2026,3,W10,C1,Z3,MEP Rough-In,10.25,0.5507,0.4646,0.6117,1,1,1,0.4965,0.2014,0,0.84,0.5553,1,0.5894,1
14/01/2026,4,W10,C1,Z3,MEP Rough-In,11,0.4188,0.5398,0.408,1,1,1,0.6421,0.1532,1,0.84,0.4403,1,0.4442,1
14/01/2026,5,W10,C1,Z3,MEP Rough-In,11.75,0.5684,0.5539,0.3869,1,1,1,0.5253,0.2253,0,0.84,0.6494,2,0.5949,1
14/01/2026,6,W10,C1,Z3,MEP Rough-In,12.5,0.4055,0.5454,0.53,1,0,1,0.4133,0.1799,0,0.84,0.4491,1,0.4994,1
14/01/2026,7,W10,C1,Z3,MEP Rough-In,13.25,0.6241,0.4517,0.5794,0,1,1,0.659,0.1249,1,0.84,0.3044,0,0.3737,1
14/01/2026,8,W10,C1,Z3,MEP Rough-In,14,0.5976,0.6492,0.5215,1,1,1,0.5189,0.1486,0,0.84,0.5435,1,0.6219,2
14/01/2026,9,W10,C1,Z3,MEP Rough-In,14.75,0.4894,0.6453,0.4691,0,0,1,0.4729,0.2243,0,0.84,0.3444,1,0.3531,1
14/01/2026,10,W10,C1,Z3,MEP Rough-In,15.5,0.57,0.5283,0.6948,1,1,1,0.5337,0.101,0,0.84,0.5126,1,0.5435,1
14/01/2026,11,W10,C1,Z3,MEP Rough-In,16.25,0.5215,0.6063,0.5706,0,1,0,0.4391,0.2686,0,0.84,0.3074,0,0.4025,1
14/01/2026,0,W11,C2,Z3,MEP Rough-In,8,0.4787,0.5985,0.7127,1,1,1,0.599,0.0983,0,0.84,0.5512,1,0.5697,1
14/01/2026,1,W11,C2,Z3,MEP Rough-In,8.75,0.6815,0.7537,0.6213,0,1,1,0.6753,0.1001,1,0.84,0.4358,1,0.3618,1
14/01/2026,2,W11,C2,Z3,MEP Rough-In,9.5,0.5556,0.5401,0.5341,1,0,1,0.7154,0.1883,0,0.84,0.3829,1,0.4573,1
14/01/2026,3,W11,C2,Z3,MEP Rough-In,10.25,0.4151,0.3712,0.5245,1,1,1,0.7417,0.1969,0,0.84,0.4451,1,0.4658,1
14/01/2026,4,W11,C2,Z3,MEP Rough-In,11,0.5559,0.6127,0.7518,1,1,1,0.5992,0.1823,0,0.84,0.5724,1,0.5995,1
14/01/2026,5,W11,C2,Z3,MEP Rough-In,11.75,0.648,0.5174,0.4881,1,1,1,0.8095,0.2171,0,0.84,0.5553,1,0.4887,1
14/01/2026,6,W11,C2,Z3,MEP Rough-In,12.5,0.4497,0.6372,0.5927,0,1,1,0.5819,0.2088,0,0.84,0.4187,1,0.4014,1
14/01/2026,7,W11,C2,Z3,MEP Rough-In,13.25,0.5584,0.4663,0.3884,1,1,1,0.6775,0.1933,0,0.84,0.4572,1,0.5144,1
14/01/2026,8,W11,C2,Z3,MEP Rough-In,14,0.5421,0.6095,0.3768,1,1,1,0.8132,0.0849,0,0.84,0.4532,1,0.4855,1
14/01/2026,9,W11,C2,Z3,MEP Rough-In,14.75,0.6247,0.5884,0.4597,1,1,1,0.5625,0.0785,1,0.84,0.432,1,0.4798,1
14/01/2026,10,W11,C2,Z3,MEP Rough-In,15.5,0.6478,0.7083,0.5606,1,1,1,0.4619,0.1899,0,0.84,0.5171,1,0.5997,1
14/01/2026,11,W11,C2,Z3,MEP Rough-In,16.25,0.3404,0.3114,0.6267,1,0,1,0.4925,0.1978,0,0.84,0.4257,1,0.3514,1
14/01/2026,0,W12,C3,Z3,MEP Rough-In,8,0.6134,0.7399,0.571,1,1,1,0.6094,0.2882,1,0.84,0.4262,1,0.5064,1
14/01/2026,1,W12,C3,Z3,MEP Rough-In,8.75,0.4824,0.6018,0.56,1,1,1,0.6357,0.2096,1,0.84,0.4465,1,0.4298,1
14/01/2026,2,W12,C3,Z3,MEP Rough-In,9.5,0.5014,0.5859,0.5975,0,1,1,0.5242,0.2397,0,0.84,0.4298,1,0.4462,1
14/01/2026,3,W12,C3,Z3,MEP Rough-In,10.25,0.5166,0.5136,0.4674,1,1,1,0.513,0.0586,0,0.84,0.5619,1,0.5661,1
14/01/2026,4,W12,C3,Z3,MEP Rough-In,11,0.4763,0.7078,0.5344,1,1,0,0.5812,0.1882,0,0.84,0.4956,1,0.5231,1
14/01/2026,5,W12,C3,Z3,MEP Rough-In,11.75,0.7169,0.6903,0.5044,1,1,1,0.5838,0.1886,0,0.84,0.5187,1,0.5876,1
14/01/2026,6,W12,C3,Z3,MEP Rough-In,12.5,0.427,0.4238,0.6726,1,0,1,0.7229,0.2206,0,0.84,0.3916,1,0.3432,1
14/01/2026,7,W12,C3,Z3,MEP Rough-In,13.25,0.7587,0.6816,0.6203,1,1,1,0.587,0.0698,0,0.84,0.745,2,0.6191,2
14/01/2026,8,W12,C3,Z3,MEP Rough-In,14,0.7087,0.5337,0.5813,1,1,0,0.5581,0.1836,0,0.84,0.573,1,0.556,1
14/01/2026,9,W12,C3,Z3,MEP Rough-In,14.75,0.6798,0.3887,0.5134,0,1,1,0.5004,0.1918,0,0.84,0.4885,1,0.4063,1
14/01/2026,10,W12,C3,Z3,MEP Rough-In,15.5,0.4906,0.7729,0.6136,1,0,1,0.4946,0.2635,1,0.84,0.355,1,0.3416,1
14/01/2026,11,W12,C3,Z3,MEP Rough-In,16.25,0.371,0.5656,0.4656,0,0,1,0.4647,0.0565,0,0.84,0.1929,0,0.2976,0
15/01/2026,0,W01,C1,Z3,Drywall,8,0.6638,0.6373,0.7283,0,1,1,0.3625,0.0672,0,0.45,0.7016,2,0.6962,2
15/01/2026,1,W01,C1,Z3,Drywall,8.75,0.47,0.6414,0.3061,1,1,1,0.7054,0.3269,0,0.45,0.5453,1,0.6451,2
15/01/2026,2,W01,C1,Z3,Drywall,9.5,0.7334,0.504,0.7055,0,1,1,0.5671,0.1861,0,0.45,0.6173,2,0.6716,2
15/01/2026,3,W01,C1,Z3,Drywall,10.25,0.5357,0.6126,0.4732,1,0,1,0.6491,0.163,0,0.45,0.6368,2,0.6092,1
15/01/2026,4,W01,C1,Z3,Drywall,11,0.3027,0.4165,0.385,1,0,1,0.4273,0.3014,0,0.45,0.483,1,0.5517,1
15/01/2026,5,W01,C1,Z3,Drywall,11.75,0.4773,0.4934,0.5891,1,1,1,0.4641,0.2617,0,0.45,0.5556,1,0.7087,2
15/01/2026,6,W01,C1,Z3,Drywall,12.5,0.4028,0.4765,0.572,1,0,1,0.3579,0.2381,0,0.45,0.6636,2,0.6096,1
15/01/2026,7,W01,C1,Z3,Drywall,13.25,0.6748,0.5891,0.4745,0,1,1,0.515,0.2946,0,0.45,0.644,2,0.5898,1
15/01/2026,8,W01,C1,Z3,Drywall,14,0.658,0.468,0.5573,0,1,1,0.5778,0.2848,0,0.45,0.626,2,0.5702,1
15/01/2026,9,W01,C1,Z3,Drywall,14.75,0.787,0.6114,0.4654,0,1,1,0.372,0.2653,1,0.45,0.5812,1,0.5736,1
15/01/2026,10,W01,C1,Z3,Drywall,15.5,0.4933,0.4533,0.4353,1,1,1,0.5882,0.3579,0,0.45,0.5477,1,0.5614,1
15/01/2026,11,W01,C1,Z3,Drywall,16.25,0.7769,0.7509,0.6534,1,1,1,0.3377,0,1,0.45,0.7196,2,0.7316,2
15/01/2026,0,W02,C2,Z2,MEP Rough-In,8,0.8092,0.7041,0.5477,1,1,1,0.4964,0.2029,0,0.84,0.6571,2,0.7092,2
15/01/2026,1,W02,C2,Z2,MEP Rough-In,8.75,0.4302,0.372,0.5606,0,0,1,0.2805,0.1427,0,0.84,0.3658,1,0.4374,1
15/01/2026,2,W02,C2,Z2,MEP Rough-In,9.5,0.5061,0.5566,0.5402,1,1,1,0.6496,0.0848,0,0.84,0.5652,1,0.5647,1
15/01/2026,3,W02,C2,Z2,MEP Rough-In,10.25,0.6407,0.8127,0.5569,1,1,1,0.5302,0.0352,0,0.84,0.7015,2,0.7031,2
15/01/2026,4,W02,C2,Z2,MEP Rough-In,11,0.481,0.5868,0.6677,1,1,1,0.3166,0.1673,0,0.84,0.5994,1,0.6547,2
15/01/2026,5,W02,C2,Z2,MEP Rough-In,11.75,0.4046,0.5661,0.4722,1,1,1,0.4218,0.1198,0,0.84,0.6836,2,0.6086,1
15/01/2026,6,W02,C2,Z2,MEP Rough-In,12.5,0.401,0.8127,0.2753,1,0,0,0.5098,0.2688,0,0.84,0.5097,1,0.4399,1
15/01/2026,7,W02,C2,Z2,MEP Rough-In,13.25,0.4318,0.5974,0.5771,1,0,1,0.4433,0.203,0,0.84,0.4586,1,0.5403,1
15/01/2026,8,W02,C2,Z2,MEP Rough-In,14,0.711,0.7231,0.5051,0,1,1,0.5106,0.1644,1,0.84,0.4688,1,0.5216,1
15/01/2026,9,W02,C2,Z2,MEP Rough-In,14.75,0.6932,0.4189,0.6675,1,1,1,0.2937,0.1692,0,0.84,0.5695,1,0.6975,2
15/01/2026,10,W02,C2,Z2,MEP Rough-In,15.5,0.4068,0.7053,0.6566,0,1,1,0.7061,0.1204,1,0.84,0.3262,0,0.3232,0
15/01/2026,11,W02,C2,Z2,MEP Rough-In,16.25,0.6654,0.7199,0.6482,0,1,0,0.2309,0.0303,0,0.84,0.568,1,0.5769,1
15/01/2026,0,W03,C3,Z2,MEP Rough-In,8,0.6082,0.6684,0.5527,1,1,1,0.2556,0.1802,0,0.84,0.6751,2,0.6964,2
15/01/2026,1,W03,C3,Z2,MEP Rough-In,8.75,0.3377,0.5194,0.4809,0,0,1,0.4759,0.1415,0,0.84,0.4276,1,0.3892,1
15/01/2026,2,W03,C3,Z2,MEP Rough-In,9.5,0.6056,0.5956,0.6637,1,1,0,0.454,0.2069,1,0.84,0.5337,1,0.566,1
15/01/2026,3,W03,C3,Z2,MEP Rough-In,10.25,0.5012,0.7193,0.3988,1,0,1,0.3151,0.2017,0,0.84,0.4711,1,0.6351,2
15/01/2026,4,W03,C3,Z2,MEP Rough-In,11,0.8434,0.5264,0.5842,1,1,1,0.2825,0.0085,0,0.84,0.7586,2,0.8617,2
15/01/2026,5,W03,C3,Z2,MEP Rough-In,11.75,0.8236,0.6887,0.4455,1,1,1,0.3445,0.2956,1,0.84,0.6286,2,0.6723,2
15/01/2026,6,W03,C3,Z2,MEP Rough-In,12.5,0.3577,0.4035,0.5132,1,0,1,0.4216,0.1605,0,0.84,0.4906,1,0.5135,1
15/01/2026,7,W03,C3,Z2,MEP Rough-In,13.25,0.3151,0.5616,0.4058,1,0,1,0.615,0.2251,0,0.84,0.3862,1,0.4696,1
15/01/2026,8,W03,C3,Z2,MEP Rough-In,14,0.6669,0.5489,0.613,1,1,1,0.4686,0.2238,0,0.84,0.7239,2,0.6536,2
15/01/2026,9,W03,C3,Z2,MEP Rough-In,14.75,0.6496,0.3769,0.413,1,1,1,0.3992,0.1699,0,0.84,0.6533,2,0.6314,2
15/01/2026,10,W03,C3,Z2,MEP Rough-In,15.5,0.4925,0.3971,0.556,1,1,1,0.2668,0.2735,0,0.84,0.5063,1,0.5655,1
15/01/2026,11,W03,C3,Z2,MEP Rough-In,16.25,0.4935,0.4095,0.705,1,0,1,0.5744,0.1293,0,0.84,0.4115,1,0.4666,1
15/01/2026,0,W04,C1,Z4,Drywall,8,0.7589,0.7039,0.4248,1,1,1,0.291,0.1783,0,0.45,0.9152,2,0.9094,2
15/01/2026,1,W04,C1,Z4,Drywall,8.75,0.7325,0.5244,0.5665,1,1,1,0.4829,0.2706,0,0.45,0.7226,2,0.8267,2
15/01/2026,2,W04,C1,Z4,Drywall,9.5,0.6296,0.4573,0.738,0,1,1,0.3411,0.2128,0,0.45,0.7101,2,0.7713,2
15/01/2026,3,W04,C1,Z4,Drywall,10.25,0.7445,0.5054,0.3484,1,1,1,0.5192,0.2715,0,0.45,0.8435,2,0.8469,2
15/01/2026,4,W04,C1,Z4,Drywall,11,0.5717,0.6869,0.6685,0,1,1,0.2051,0.2397,0,0.45,0.708,2,0.7837,2
15/01/2026,5,W04,C1,Z4,Drywall,11.75,0.5781,0.6028,0.4822,1,1,1,0.1976,0.3031,0,0.45,0.8265,2,0.8799,2
15/01/2026,6,W04,C1,Z4,Drywall,12.5,0.5872,0.5308,0.6089,1,1,0,0.4705,0.168,0,0.45,0.7808,2,0.7977,2
15/01/2026,7,W04,C1,Z4,Drywall,13.25,0.7163,0.6059,0.6868,0,1,1,0.3616,0.3428,0,0.45,0.8661,2,0.7188,2
15/01/2026,8,W04,C1,Z4,Drywall,14,0.7604,0.7934,0.7448,0,1,1,0.0027,0.1943,0,0.45,0.7788,2,0.9124,2
15/01/2026,9,W04,C1,Z4,Drywall,14.75,0.6482,0.507,0.5597,1,1,1,0.1505,0.2195,0,0.45,0.8406,2,0.887,2
15/01/2026,10,W04,C1,Z4,Drywall,15.5,0.7927,0.6355,0.6961,0,1,1,0.2948,0.2637,1,0.45,0.5712,1,0.683,2
15/01/2026,11,W04,C1,Z4,Drywall,16.25,0.5795,0.655,0.4646,1,1,1,0.3841,0.3509,0,0.45,0.6702,2,0.7689,2
15/01/2026,0,W05,C2,Z4,Drywall,8,0.553,0.6059,0.6723,1,1,1,0.3861,0.2326,0,0.45,0.8004,2,0.8309,2
15/01/2026,1,W05,C2,Z4,Drywall,8.75,0.6097,0.721,0.3957,1,1,1,0.4726,0.2107,0,0.45,0.7725,2,0.779,2
15/01/2026,2,W05,C2,Z4,Drywall,9.5,0.661,0.5338,0.5649,1,1,1,0.6075,0.2971,0,0.45,0.71,2,0.7786,2
15/01/2026,3,W05,C2,Z4,Drywall,10.25,0.2751,0.6236,0.4623,0,0,1,0.2757,0.2344,0,0.45,0.603,1,0.556,1
15/01/2026,4,W05,C2,Z4,Drywall,11,0.6618,0.5777,0.6012,1,1,1,0.1325,0.2649,0,0.45,0.835,2,0.8874,2
15/01/2026,5,W05,C2,Z4,Drywall,11.75,0.5619,0.4528,0.5792,1,0,1,0.2294,0.2284,0,0.45,0.6956,2,0.7038,2
15/01/2026,6,W05,C2,Z4,Drywall,12.5,0.5027,0.5169,0.5648,0,1,1,0.3628,0.0256,0,0.45,0.682,2,0.7029,2
15/01/2026,7,W05,C2,Z4,Drywall,13.25,0.4674,0.7122,0.3607,0,1,1,0.3279,0.4194,0,0.45,0.6351,2,0.6089,1
15/01/2026,8,W05,C2,Z4,Drywall,14,0.6825,0.668,0.5127,0,1,1,0.3483,0.2727,1,0.45,0.6029,1,0.6438,2
15/01/2026,9,W05,C2,Z4,Drywall,14.75,0.5788,0.5017,0.5995,0,1,1,0.2037,0.2472,1,0.45,0.5535,1,0.6822,2
15/01/2026,10,W05,C2,Z4,Drywall,15.5,0.7038,0.4897,0.4024,1,1,0,0.4997,0.3837,0,0.45,0.4957,1,0.6664,2
15/01/2026,11,W05,C2,Z4,Drywall,16.25,0.5293,0.7621,0.4661,1,1,1,0.4811,0.4721,1,0.45,0.5672,1,0.5743,1
15/01/2026,0,W06,C3,Z4,Drywall,8,0.5576,0.7791,0.6009,1,1,1,0.1824,0.3644,0,0.45,0.8024,2,0.8073,2
15/01/2026,1,W06,C3,Z4,Drywall,8.75,0.7937,0.6955,0.687,0,1,1,0.2714,0.1832,0,0.45,0.7284,2,0.7922,2
15/01/2026,2,W06,C3,Z4,Drywall,9.5,0.6942,0.5888,0.3585,0,1,1,0.3581,0.293,0,0.45,0.7176,2,0.6736,2
15/01/2026,3,W06,C3,Z4,Drywall,10.25,0.5988,0.4944,0.5724,1,1,1,0.3864,0.2107,0,0.45,0.7734,2,0.7869,2
15/01/2026,4,W06,C3,Z4,Drywall,11,0.6659,0.6418,0.6116,1,1,1,0.4422,0.074,0,0.45,0.8363,2,0.8052,2
15/01/2026,5,W06,C3,Z4,Drywall,11.75,0.6693,0.4469,0.535,1,1,1,0.4122,0.2888,1,0.45,0.7043,2,0.724,2
15/01/2026,6,W06,C3,Z4,Drywall,12.5,0.6537,0.579,0.606,1,1,1,0.3211,0.1387,0,0.45,0.7345,2,0.8901,2
15/01/2026,7,W06,C3,Z4,Drywall,13.25,0.5885,0.7264,0.463,1,1,0,0.4275,0.2308,0,0.45,0.6642,2,0.7774,2
15/01/2026,8,W06,C3,Z4,Drywall,14,0.5977,0.6672,0.6424,1,1,1,0.3391,0.2822,0,0.45,0.7786,2,0.7999,2
15/01/2026,9,W06,C3,Z4,Drywall,14.75,0.6195,0.6187,0.5884,1,1,1,0.3492,0.3104,0,0.45,0.7871,2,0.7362,2
15/01/2026,10,W06,C3,Z4,Drywall,15.5,0.6719,0.6042,0.4686,1,1,1,0.4102,0.2564,0,0.45,0.6854,2,0.7469,2
15/01/2026,11,W06,C3,Z4,Drywall,16.25,0.6908,0.5716,0.4374,1,1,0,0.2778,0.2065,1,0.45,0.6062,1,0.6947,2
15/01/2026,0,W07,C1,Z4,Drywall,8,0.2639,0.2265,0.4087,0,0,1,0.3501,0.2023,1,0.45,0.3913,1,0.4759,1
15/01/2026,1,W07,C1,Z4,Drywall,8.75,0.6919,0.4644,0.5032,1,1,1,0.3783,0.3199,0,0.45,0.7778,2,0.7962,2
15/01/2026,2,W07,C1,Z4,Drywall,9.5,0.5597,0.7226,0.7511,1,1,1,0.282,0.2312,0,0.45,0.8857,2,0.8478,2
15/01/2026,3,W07,C1,Z4,Drywall,10.25,0.5876,0.6111,0.528,1,1,1,0.3289,0.3093,0,0.45,0.844,2,0.82,2
15/01/2026,4,W07,C1,Z4,Drywall,11,0.8154,0.6695,0.5761,1,1,1,0.3513,0.2995,0,0.45,0.8788,2,0.8907,2
15/01/2026,5,W07,C1,Z4,Drywall,11.75,0.57,0.6932,0.6008,1,1,1,0.2897,0.2032,1,0.45,0.8758,2,0.8628,2
15/01/2026,6,W07,C1,Z4,Drywall,12.5,0.8181,0.5164,0.6888,1,1,1,0.3665,0.1875,0,0.45,0.9782,2,0.9318,2
15/01/2026,7,W07,C1,Z4,Drywall,13.25,0.475,0.6945,0.4798,1,1,1,0.4527,0.4608,0,0.45,0.7637,2,0.7085,2
15/01/2026,8,W07,C1,Z4,Drywall,14,0.5658,0.4266,0.5123,1,1,1,0.4369,0.3228,0,0.45,0.7064,2,0.7933,2
15/01/2026,9,W07,C1,Z4,Drywall,14.75,0.2568,0.5538,0.5942,0,0,1,0.263,0.4122,0,0.45,0.5529,1,0.5211,1
15/01/2026,10,W07,C1,Z4,Drywall,15.5,0.5723,0.429,0.5175,1,1,1,0.3392,0.3702,0,0.45,0.7308,2,0.7606,2
15/01/2026,11,W07,C1,Z4,Drywall,16.25,0.607,0.4913,0.5898,0,1,1,0.1695,0.3154,0,0.45,0.6026,1,0.6794,2
15/01/2026,0,W08,C2,Z3,Drywall,8,0.4131,0.5029,0.54,1,1,1,0.6375,0.1219,0,0.45,0.6469,2,0.6692,2
15/01/2026,1,W08,C2,Z3,Drywall,8.75,0.5168,0.3338,0.5645,1,1,1,0.6801,0.1202,1,0.45,0.4803,1,0.602,1
15/01/2026,2,W08,C2,Z3,Drywall,9.5,0.5703,0.6134,0.6184,0,0,1,0.5966,0.066,0,0.45,0.3816,1,0.4506,1
15/01/2026,3,W08,C2,Z3,Drywall,10.25,0.5194,0.51,0.3707,1,0,1,0.4893,0.2954,0,0.45,0.5524,1,0.5084,1
15/01/2026,4,W08,C2,Z3,Drywall,11,0.3882,0.5435,0.4166,1,0,1,0.4405,0.1172,0,0.45,0.5307,1,0.5963,1
15/01/2026,5,W08,C2,Z3,Drywall,11.75,0.6093,0.3089,0.3691,1,1,1,0.3299,0.1814,0,0.45,0.7623,2,0.7112,2
15/01/2026,6,W08,C2,Z3,Drywall,12.5,0.6069,0.7696,0.5659,1,1,1,0.4608,0.2521,1,0.45,0.5607,1,0.6802,2
15/01/2026,7,W08,C2,Z3,Drywall,13.25,0.7489,0.7464,0.5111,0,1,1,0.6638,0.1669,0,0.45,0.5986,1,0.6418,2
15/01/2026,8,W08,C2,Z3,Drywall,14,0.7203,0.5907,0.5146,1,1,1,0.1803,0.103,0,0.45,0.7969,2,0.8296,2
15/01/2026,9,W08,C2,Z3,Drywall,14.75,0.8772,0.8076,0.5483,0,1,1,0.3977,0.2308,0,0.45,0.7286,2,0.6396,2
15/01/2026,10,W08,C2,Z3,Drywall,15.5,0.7209,0.7441,0.5531,1,1,1,0.6426,0.0916,1,0.45,0.4802,1,0.5962,1
15/01/2026,11,W08,C2,Z3,Drywall,16.25,0.5094,0.7175,0.4118,1,1,0,0.232,0.2044,0,0.45,0.6157,2,0.6269,2
15/01/2026,0,W09,C3,Z2,MEP Rough-In,8,0.8086,0.4976,0.5083,1,1,1,0.5368,0.3255,0,0.84,0.6101,2,0.6503,2
15/01/2026,1,W09,C3,Z2,MEP Rough-In,8.75,0.7336,0.5981,0.632,0,1,1,0.7447,0.2736,0,0.84,0.4731,1,0.5158,1
15/01/2026,2,W09,C3,Z2,MEP Rough-In,9.5,0.6297,0.5243,0.4992,1,1,1,0.3425,0.3278,0,0.84,0.6941,2,0.6021,1
15/01/2026,3,W09,C3,Z2,MEP Rough-In,10.25,0.6861,0.5747,0.8304,1,1,1,0.3998,0.1872,0,0.84,0.6573,2,0.78,2
15/01/2026,4,W09,C3,Z2,MEP Rough-In,11,0.5039,0.624,0.5107,1,0,1,0.5183,0.0301,0,0.84,0.5175,1,0.5615,1
15/01/2026,5,W09,C3,Z2,MEP Rough-In,11.75,0.4652,0.5831,0.4543,1,1,1,0.4964,0.0908,0,0.84,0.6061,1,0.6324,2
15/01/2026,6,W09,C3,Z2,MEP Rough-In,12.5,0.371,0.6482,0.397,1,1,1,0.3088,0.2146,1,0.84,0.4921,1,0.5228,1
15/01/2026,7,W09,C3,Z2,MEP Rough-In,13.25,0.5407,0.7315,0.5798,0,1,1,0.3208,0.2682,0,0.84,0.5417,1,0.5702,1
15/01/2026,8,W09,C3,Z2,MEP Rough-In,14,0.5559,0.7684,0.4199,1,1,1,0.5012,0.0964,0,0.84,0.5169,1,0.6545,2
15/01/2026,9,W09,C3,Z2,MEP Rough-In,14.75,0.6261,0.5325,0.4932,1,1,1,0.5547,0.039,0,0.84,0.5732,1,0.5728,1
15/01/2026,10,W09,C3,Z2,MEP Rough-In,15.5,0.5999,0.5525,0.5477,1,1,1,0.1958,0.1965,0,0.84,0.6018,1,0.6799,2
15/01/2026,11,W09,C3,Z2,MEP Rough-In,16.25,0.3378,0.7056,0.6195,1,1,1,0.559,0.261,0,0.84,0.3811,1,0.4549,1
15/01/2026,0,W10,C1,Z1,MEP Rough-In,8,0.5306,0.494,0.6521,0,1,1,0.4185,0.1527,0,0.84,0.5772,1,0.6566,2
15/01/2026,1,W10,C1,Z1,MEP Rough-In,8.75,0.5064,0.5466,0.512,1,1,1,0.4871,0.1211,0,0.84,0.6786,2,0.7238,2
15/01/2026,2,W10,C1,Z1,MEP Rough-In,9.5,0.5162,0.6529,0.414,1,1,1,0.5799,0.2084,0,0.84,0.5962,1,0.6936,2
15/01/2026,3,W10,C1,Z1,MEP Rough-In,10.25,0.4658,0.7443,0.5275,0,1,1,0.5528,0.1732,0,0.84,0.6414,2,0.6252,2
15/01/2026,4,W10,C1,Z1,MEP Rough-In,11,0.6077,0.6385,0.3143,1,1,0,0.5568,0.2986,0,0.84,0.6572,2,0.6026,1
15/01/2026,5,W10,C1,Z1,MEP Rough-In,11.75,0.534,0.6146,0.8426,0,0,1,0.4611,0.1855,0,0.84,0.5415,1,0.5076,1
15/01/2026,6,W10,C1,Z1,MEP Rough-In,12.5,0.5735,0.6659,0.4292,1,0,1,0.4891,0.2139,0,0.84,0.5211,1,0.5936,1
15/01/2026,7,W10,C1,Z1,MEP Rough-In,13.25,0.4718,0.5122,0.574,1,0,1,0.1295,0.1771,0,0.84,0.669,2,0.6818,2
15/01/2026,8,W10,C1,Z1,MEP Rough-In,14,0.6758,0.5427,0.401,1,1,1,0.6058,0.3121,0,0.84,0.6445,2,0.6821,2
15/01/2026,9,W10,C1,Z1,MEP Rough-In,14.75,0.6302,0.432,0.4991,1,1,1,0.2047,0.1129,0,0.84,0.7609,2,0.7443,2
15/01/2026,10,W10,C1,Z1,MEP Rough-In,15.5,0.4662,0.5627,0.5478,0,0,1,0.4291,0.1943,0,0.84,0.4592,1,0.3993,1
15/01/2026,11,W10,C1,Z1,MEP Rough-In,16.25,0.4451,0.4739,0.5262,1,1,1,0.5959,0.2309,1,0.84,0.5509,1,0.5348,1
15/01/2026,0,W11,C2,Z1,MEP Rough-In,8,0.5195,0.5833,0.7139,1,1,1,0.2817,0.1521,0,0.84,0.746,2,0.8086,2
15/01/2026,1,W11,C2,Z1,MEP Rough-In,8.75,0.6306,0.7632,0.6034,1,1,1,0.3,0.1998,1,0.84,0.695,2,0.7003,2
15/01/2026,2,W11,C2,Z1,MEP Rough-In,9.5,0.4287,0.407,0.5179,0,1,1,0.4295,0.1367,0,0.84,0.6398,2,0.47,1
15/01/2026,3,W11,C2,Z1,MEP Rough-In,10.25,0.5411,0.7196,0.6613,1,1,1,0.335,0.0877,0,0.84,0.7313,2,0.7211,2
15/01/2026,4,W11,C2,Z1,MEP Rough-In,11,0.5339,0.4677,0.562,1,0,1,0.474,0.1529,0,0.84,0.5108,1,0.5675,1
15/01/2026,5,W11,C2,Z1,MEP Rough-In,11.75,0.6102,0.5787,0.6955,1,1,1,0.6545,0.1038,0,0.84,0.6862,2,0.6818,2
15/01/2026,6,W11,C2,Z1,MEP Rough-In,12.5,0.5294,0.5325,0.5212,1,1,1,0.6415,0.1043,0,0.84,0.5514,1,0.6338,2
15/01/2026,7,W11,C2,Z1,MEP Rough-In,13.25,0.5496,0.6374,0.59,1,1,1,0.6025,0.1647,0,0.84,0.7461,2,0.6414,2
15/01/2026,8,W11,C2,Z1,MEP Rough-In,14,0.4966,0.4568,0.5812,0,0,1,0.6376,0.2116,0,0.84,0.4223,1,0.3624,1
15/01/2026,9,W11,C2,Z1,MEP Rough-In,14.75,0.6883,0.4653,0.5656,1,1,1,0.6765,0.1382,0,0.84,0.5579,1,0.6205,2
15/01/2026,10,W11,C2,Z1,MEP Rough-In,15.5,0.7959,0.5008,0.4165,1,1,1,0.5466,0.2259,0,0.84,0.5833,1,0.6309,2
15/01/2026,11,W11,C2,Z1,MEP Rough-In,16.25,0.8328,0.7426,0.4984,1,1,1,0.2956,0.2583,0,0.84,0.7692,2,0.6756,2
